n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name,analysis_team,leader_driver
311,213.16720257234726,57.38341070452887,96.0,321.0,133.0,215.0,286.0,225.0,71.31832797427653,39.19625910106591,0.0,100.0,0.12861736334405144,0.5434083601286174,0.3279742765273312,0.17041800643086816,0.37660557642028036,0.0,1.0,0.17041800643086816,10,0.08387096774193549,0.9225806451612903,10737.816720257235,1121.8699691098336,6805.0,12467.0,5.344051446945338,1.624595726562159,3,8,39,-0.00967741935483871,10.19787574931748,7.009677419354839,0.0,16.305338931463613,6.541935483870968,-0.2806451612903226,467.0101922751824,343.9709677419355,1.0,2020_r03_Q_BOT_lap19,BOT,2020,3,19.0,73.554,26.975,25.825,20.754,SOFT,2.0,Mercedes,2020_3_Q,Hungarian Grand Prix,Mercedes,HAM
310,213.10967741935485,57.57820827237307,101.0,318.0,128.9,215.5,285.0,217.0,73.48709677419355,37.91189959237836,0.0,100.0,0.0967741935483871,0.5774193548387097,0.3258064516129032,0.16451612903225807,0.3713426937198871,0.0,1.0,0.16451612903225807,10,0.08414239482200647,0.9158576051779935,10839.390322580644,1166.1944052534961,7002.0,12420.0,5.312903225806451,1.5874185625945727,3,8,39,-0.003236245954692557,10.35647058602502,7.1035598705501615,0.0,15.665538321714033,6.181229773462783,-0.5275080906148867,461.09684666085974,344.5275080906149,1.0,2020_r03_Q_HAM_lap21,HAM,2020,3,21.0,73.447,26.958,25.758,20.731,SOFT,2.0,Mercedes,2020_3_Q,Hungarian Grand Prix,Mercedes,HAM
315,209.5968253968254,57.183128464369645,96.0,314.0,128.4,210.0,281.0,218.0,74.28888888888889,35.958429249785354,0.0,100.0,0.006349206349206349,0.5841269841269842,0.4095238095238095,0.1746031746031746,0.3802313467613546,0.0,1.0,0.1746031746031746,12,0.08280254777070063,0.9267515923566879,10635.292063492063,1039.8329255959206,7282.0,12117.0,5.336507936507936,1.5061764121413372,3,8,38,-0.01592356687898089,10.247561914067058,6.977707006369426,0.0,15.943189878891143,6.089171974522293,-0.5509554140127388,461.827871634285,332.5191082802548,1.0,2020_r03_Q_LEC_lap19,LEC,2020,3,19.0,74.817,27.451,26.245,21.121,SOFT,2.0,Ferrari,2020_3_Q,Hungarian Grand Prix,Ferrari,LEC
315,209.67936507936508,57.964370120076765,94.0,321.0,129.0,212.0,284.0,227.0,69.17777777777778,41.98384753264912,0.0,100.0,0.17777777777777778,0.580952380952381,0.24126984126984127,0.17777777777777778,0.3829338821563407,0.0,1.0,0.17777777777777778,10,0.07961783439490445,0.9203821656050956,10622.873015873016,1019.7284216336093,6940.0,12038.0,5.203174603174603,1.525783525768257,3,8,40,-0.025477707006369428,9.8972026541895,7.1210191082802545,0.0,19.430551352923423,6.8789808917197455,-0.8407643312101911,460.07762936511637,347.4140127388535,1.0,2020_r03_Q_VER_lap17,VER,2020,3,17.0,74.849,27.262,26.351,21.236,SOFT,2.0,Red Bull Racing,2020_3_Q,Hungarian Grand Prix,Red Bull Racing,VER
316,210.40189873417722,55.84252117326489,96.0,313.0,132.5,211.5,281.0,217.0,72.97151898734177,38.030094335219175,0.0,100.0,0.022151898734177215,0.5949367088607594,0.3829113924050633,0.17405063291139242,0.3797543700277242,0.0,1.0,0.17405063291139242,10,0.08571428571428572,0.9206349206349206,10827.905063291139,1125.0243639716596,7342.0,12568.0,5.2405063291139244,1.453754328481557,3,8,37,-0.015873015873015872,9.958979661962893,6.784126984126984,0.0,17.644580193109803,6.698412698412699,4.765079365079365,490.717519037217,359.0063492063492,1.0,2020_r03_Q_VET_lap19,VET,2020,3,19.0,74.774,27.472,26.288,21.014,SOFT,2.0,Ferrari,2020_3_Q,Hungarian Grand Prix,Ferrari,LEC
357,242.81792717086836,65.98329643213395,90.0,313.0,127.6,270.0,305.0,223.0,77.56862745098039,37.890052674153715,0.0,100.0,0.15126050420168066,0.6666666666666666,0.18207282913165265,0.12324929971988796,0.32918451680180266,0.0,1.0,0.12324929971988796,7,0.10674157303370786,0.9129213483146067,10397.87675070028,1116.6767844576673,6758.0,12173.0,6.431372549019608,1.7088407163815555,3,8,29,-0.028089887640449437,7.774229566669467,4.814606741573034,0.0,15.688876475720704,4.5,-0.24719101123595505,389.20849348458216,257.17977528089887,1.0,2020_r04_Q_ALB_lap10,ALB,2020,4,10.0,86.545,27.718,34.998,23.829,SOFT,2.0,Red Bull Racing,2020_4_Q,British Grand Prix,Red Bull Racing,VER
351,248.83760683760684,66.34179341194775,97.0,318.0,135.0,275.0,310.0,221.0,79.61253561253561,36.0033849536919,0.0,100.0,0.09971509971509972,0.6894586894586895,0.21082621082621084,0.11965811965811966,0.32502465389724766,0.0,1.0,0.11965811965811966,8,0.11142857142857143,0.9085714285714286,10653.94301994302,1121.0040281059257,6933.0,12177.0,6.455840455840455,1.7607348523236597,3,8,31,-0.02857142857142857,8.204707972277632,4.805714285714286,0.0,12.836195242728882,4.314285714285714,-0.88,394.9353977130465,242.46285714285713,1.0,2020_r04_Q_BOT_lap16,BOT,2020,4,16.0,84.616,27.165,34.24,23.211,SOFT,2.0,Mercedes,2020_4_Q,British Grand Prix,Mercedes,HAM
348,249.20689655172413,66.08685891007545,93.0,319.0,135.0,277.0,310.3,226.0,80.8419540229885,34.16034016187229,0.0,100.0,0.07471264367816093,0.6724137931034483,0.25287356321839083,0.10919540229885058,0.3123332971507514,0.0,1.0,0.10919540229885058,7,0.10951008645533142,0.9164265129682997,10805.229885057472,994.3481371702443,6703.0,12403.0,6.359195402298851,1.8995681101070243,2,8,33,-0.03170028818443804,8.603442531989314,4.92507204610951,0.0,13.025985589506641,4.0806916426512965,3.2103746397694524,390.2550508930629,248.59942363112393,1.0,2020_r04_Q_HAM_lap21,HAM,2020,4,21.0,84.303,27.227,33.896,23.18,SOFT,2.0,Mercedes,2020_4_Q,British Grand Prix,Mercedes,HAM
353,246.19546742209633,66.5861436400391,95.0,318.0,132.2,273.0,309.0,223.0,80.34844192634561,34.59679034816749,0.0,100.0,0.025495750708215296,0.6883852691218131,0.28611898016997167,0.11614730878186968,0.320856277740904,0.0,1.0,0.11614730878186968,7,0.10795454545454546,0.9119318181818182,10532.305949008498,1111.6686896047147,6705.0,11926.0,6.473087818696884,1.6565935186448024,3,8,29,-0.014204545454545454,7.908833997872582,5.082386363636363,0.0,15.284388624100593,4.8125,-0.1590909090909091,380.0259891056826,246.44886363636363,1.0,2020_r04_Q_LEC_lap15,LEC,2020,4,15.0,85.427,27.41,34.441,23.576,SOFT,2.0,Ferrari,2020_4_Q,British Grand Prix,Ferrari,LEC
353,246.81303116147308,65.33262054272078,97.0,317.0,135.4,276.0,307.0,220.0,79.47308781869688,37.131981832556264,0.0,100.0,0.10198300283286119,0.71671388101983,0.1813031161473088,0.1274787535410765,0.3339818997317697,0.0,1.0,0.1274787535410765,7,0.10795454545454546,0.9119318181818182,10491.317280453257,1026.032332780388,7128.0,11912.0,6.461756373937677,1.7269041787981319,3,8,30,-0.02556818181818182,7.751255736215616,4.849431818181818,0.0,16.66905965726771,4.846590909090909,-0.8948863636363636,364.3083409245848,237.8380681818182,1.0,2020_r04_Q_VER_lap14,VER,2020,4,14.0,85.325,27.321,34.404,23.6,SOFT,2.0,Red Bull Racing,2020_4_Q,British Grand Prix,Red Bull Racing,VER
356,244.84550561797752,66.28390714148354,92.0,319.0,129.5,269.5,308.0,227.0,80.22191011235955,33.9525546800081,0.0,100.0,0.019662921348314606,0.699438202247191,0.2808988764044944,0.11797752808988764,0.32303553120851625,0.0,1.0,0.11797752808988764,8,0.10704225352112676,0.9126760563380282,10483.918539325843,1094.5929832496045,6871.0,12096.0,6.48314606741573,1.707398050411172,3,8,32,-0.01971830985915493,8.01884467843864,5.101408450704225,0.0,13.741972489770328,4.552112676056338,-0.5830985915492958,387.7423656068767,254.5380281690141,1.0,2020_r04_Q_VET_lap19,VET,2020,4,19.0,86.077,27.474,34.719,23.884,SOFT,2.0,Ferrari,2020_4_Q,British Grand Prix,Ferrari,LEC
355,242.75774647887323,66.876882542745,95.0,330.0,127.0,267.0,310.6,235.0,76.04507042253522,39.38694322046443,0.0,100.0,0.15774647887323945,0.676056338028169,0.16619718309859155,0.13802816901408452,0.34541639376261707,0.0,1.0,0.13802816901408452,8,0.11299435028248588,0.9152542372881356,10396.881690140845,1163.5586401755086,6748.0,12393.0,6.371830985915493,1.6781398683307744,3,8,29,-0.01977401129943503,7.611840631267179,4.793785310734464,0.0,15.77317980412144,4.728813559322034,3.638418079096045,374.1624365764143,249.77401129943502,1.0,2020_r05_Q_ALB_lap11,ALB,2020,5,11.0,86.642,27.732,35.227,23.683,MEDIUM,2.0,Red Bull Racing,2020_5_Q,70th Anniversary Grand Prix,Red Bull Racing,VER
348,247.0,67.3393060000238,94.0,332.0,130.0,275.0,313.0,238.0,79.57471264367815,36.521876017957766,0.0,100.0,0.11494252873563218,0.7068965517241379,0.1781609195402299,0.13218390804597702,0.33917827566013725,0.0,1.0,0.13218390804597702,8,0.11527377521613832,0.9106628242074928,10840.436781609196,1037.0281880694986,7078.0,12091.0,6.25,1.8262021819124798,2,8,31,-0.025936599423631124,7.80631998491936,4.827089337175792,0.0,13.96424004376894,4.3746397694524495,3.7838616714697406,390.1787599420295,249.68011527377521,1.0,2020_r05_Q_BOT_lap19,BOT,2020,5,19.0,85.154,27.334,34.47,23.35,MEDIUM,2.0,Mercedes,2020_5_Q,70th Anniversary Grand Prix,Mercedes,HAM
349,247.33810888252148,66.66018868997831,92.0,330.0,132.60000000000002,275.0,312.0,238.0,80.65042979942693,35.035423471156264,0.0,100.0,0.07736389684813753,0.7048710601719198,0.2177650429799427,0.11461318051575932,0.319011911910382,0.0,1.0,0.11461318051575932,8,0.11781609195402298,0.9137931034482759,10806.051575931233,968.6484378673483,7128.0,12278.0,6.2979942693409745,1.9216017893280268,2,8,33,-0.040229885057471264,7.875368667388769,4.844827586206897,0.0,13.043045559376726,4.333333333333333,2.8591954022988504,419.82127424313757,266.2212643678161,1.0,2020_r05_Q_HAM_lap19,HAM,2020,5,19.0,85.217,27.334,34.548,23.335,MEDIUM,2.0,Mercedes,2020_5_Q,70th Anniversary Grand Prix,Mercedes,HAM
355,243.2112676056338,67.3509476931713,89.0,325.0,129.4,268.0,312.0,236.0,79.38591549295775,33.95236483519878,0.0,100.0,0.014084507042253521,0.7014084507042253,0.28450704225352114,0.1267605633802817,0.3331741483513167,0.0,1.0,0.1267605633802817,10,0.11299435028248588,0.9350282485875706,10528.890140845071,1092.1367988177585,6763.0,12152.0,6.369014084507042,1.7046456587323258,3,8,31,-0.022598870056497175,7.914167596836716,5.062146892655368,0.002824858757062147,12.930298780711672,4.612994350282486,0.7005649717514124,376.6071970982439,239.99435028248587,1.0,2020_r05_Q_LEC_lap15,LEC,2020,5,15.0,86.614,27.487,35.189,23.938,SOFT,2.0,Ferrari,2020_5_Q,70th Anniversary Grand Prix,Ferrari,LEC
354,244.19774011299435,66.84670548754441,94.0,329.0,127.30000000000001,271.0,310.0,235.0,78.00564971751412,38.145761470075705,0.0,100.0,0.1016949152542373,0.6949152542372882,0.2033898305084746,0.12146892655367232,0.3271338151674936,0.0,1.0,0.12146892655367232,9,0.11331444759206799,0.9150141643059491,10457.937853107345,1182.0159504740116,6443.0,11974.0,6.395480225988701,1.705376241675192,3,8,29,-0.04815864022662889,7.697804679507833,4.8923512747875355,0.0,15.773791554347357,4.742209631728045,1.8130311614730878,390.71528105825814,254.31728045325778,1.0,2020_r05_Q_VER_lap11,VER,2020,5,11.0,86.176,27.44,35.068,23.668,SOFT,2.0,Red Bull Racing,2020_5_Q,70th Anniversary Grand Prix,Red Bull Racing,VER
357,242.1904761904762,67.51660319354845,90.0,332.0,130.0,268.0,312.0,242.0,78.87675070028011,35.542843945083085,0.0,100.0,0.028011204481792718,0.6918767507002801,0.2801120448179272,0.12885154061624648,0.3355057775572654,0.0,1.0,0.12885154061624648,11,0.11235955056179775,0.9101123595505618,10466.268907563026,1177.2123449122046,6735.0,12239.0,6.392156862745098,1.6769237143842552,3,8,30,-0.025280898876404494,8.427114600161424,5.21067415730337,0.0,14.9319583538694,5.168539325842697,3.317415730337079,375.24629707764717,244.16573033707866,1.0,2020_r05_Q_VET_lap13,VET,2020,5,13.0,87.078,27.728,35.424,23.926,SOFT,2.0,Ferrari,2020_5_Q,70th Anniversary Grand Prix,Ferrari,LEC
317,215.8328075709779,65.57183081328846,79.0,318.0,121.2,220.0,303.0,239.0,72.05047318611987,41.37453171668999,0.0,100.0,0.19873817034700317,0.61198738170347,0.1892744479495268,0.167192429022082,0.37373754270687726,0.0,1.0,0.167192429022082,8,0.11075949367088607,0.8734177215189873,10565.59621451104,1094.54647031628,6425.0,12261.0,5.457413249211356,1.7795205218106989,2,8,36,-0.006329113924050633,9.696994681183224,6.462025316455696,0.0,17.39585792698575,5.3924050632911396,2.490506329113924,421.120338611333,312.003164556962,1.0,2020_r06_Q_ALB_lap17,ALB,2020,6,17.0,77.029,21.681,28.494,26.854,SOFT,2.0,Red Bull Racing,2020_6_Q,Spanish Grand Prix,Red Bull Racing,VER
312,219.80128205128204,66.4928901135309,82.0,322.0,121.30000000000001,225.5,309.90000000000003,240.0,74.33333333333333,39.674128113750406,0.0,100.0,0.16025641025641027,0.6410256410256411,0.1987179487179487,0.16346153846153846,0.3703802753322345,0.0,1.0,0.16346153846153846,8,0.11254019292604502,0.8745980707395499,10648.448717948719,1334.7363061698732,6590.0,12463.0,5.528846153846154,1.7767164922801113,2,8,37,-0.012861736334405145,10.539319399133444,6.47588424437299,0.0,16.54241859291518,5.37620578778135,-0.35691318327974275,494.8895392640882,346.35691318327974,1.0,2020_r06_Q_BOT_lap11,BOT,2020,6,11.0,75.643,21.303,27.935,26.405,SOFT,2.0,Mercedes,2020_6_Q,Spanish Grand Prix,Mercedes,HAM
312,220.26923076923077,65.67349288391462,81.0,320.0,123.30000000000001,225.0,308.0,239.0,74.84615384615384,38.97763458730239,0.0,100.0,0.125,0.6282051282051282,0.2467948717948718,0.15705128205128205,0.3644336097049714,0.0,1.0,0.15705128205128205,8,0.11254019292604502,0.8778135048231511,10694.490384615385,1432.2738425440382,5597.0,12651.0,5.5576923076923075,1.7095923231729524,3,8,34,-0.00964630225080386,10.288887061838542,6.485530546623794,0.0,15.851935874452115,5.536977491961415,-0.5209003215434084,477.0164182409709,328.3151125401929,1.0,2020_r06_Q_HAM_lap11,HAM,2020,6,11.0,75.584,21.393,27.959,26.232,SOFT,2.0,Mercedes,2020_6_Q,Spanish Grand Prix,Mercedes,HAM
315,217.11111111111111,65.46207904846506,83.0,318.0,124.0,224.0,304.0,235.0,75.56190476190476,37.42829845214377,0.0,100.0,0.04126984126984127,0.653968253968254,0.3047619047619048,0.1746031746031746,0.3802313467613546,0.0,1.0,0.1746031746031746,9,0.11146496815286625,0.8789808917197452,10581.771428571428,1234.760153020337,6059.0,12187.0,5.5587301587301585,1.6794595468867228,3,8,37,-0.012738853503184714,10.313914582168206,6.579617834394904,-0.0031847133757961785,16.48438091365117,5.671974522292993,-0.5414012738853503,488.90316688191695,349.6751592356688,1.0,2020_r06_Q_LEC_lap8,LEC,2020,6,8.0,76.953,21.911,28.366,26.676,SOFT,2.0,Ferrari,2020_6_Q,Spanish Grand Prix,Ferrari,LEC
314,217.96178343949043,64.87558851607886,80.0,319.0,123.3,223.5,305.7,239.0,74.05732484076434,40.038358929805106,0.0,100.0,0.13694267515923567,0.643312101910828,0.2197452229299363,0.17834394904458598,0.38341303504510926,0.0,1.0,0.17834394904458598,8,0.11182108626198083,0.8817891373801917,10521.773885350318,1237.1880682099056,5908.0,12142.0,5.512738853503185,1.682886084605,3,8,32,-0.01597444089456869,9.747932083102576,6.4185303514377,0.0,16.7617161473737,5.533546325878595,2.7603833865814695,456.3581765987879,322.6964856230032,1.0,2020_r06_Q_VER_lap11,VER,2020,6,11.0,76.292,21.565,28.313,26.414,SOFT,2.0,Red Bull Racing,2020_6_Q,Spanish Grand Prix,Red Bull Racing,VER
317,216.01892744479494,65.90897747275567,78.0,322.0,122.0,223.0,300.40000000000003,244.0,74.2018927444795,38.47862627421209,0.0,100.0,0.050473186119873815,0.6309148264984227,0.3186119873817035,0.1640378548895899,0.37089539086855183,0.0,1.0,0.1640378548895899,8,0.10759493670886076,0.8765822784810127,10505.249211356468,1326.0190508209898,5867.0,12523.0,5.555205047318612,1.6747226406221474,3,8,36,-0.015822784810126583,9.591153477823287,6.503164556962025,0.0,15.700773411341421,5.569620253164557,-0.509493670886076,478.3340566495908,327.92721518987344,1.0,2020_r06_Q_VET_lap11,VET,2020,6,11.0,77.168,21.646,28.781,26.741,SOFT,2.0,Ferrari,2020_6_Q,Spanish Grand Prix,Ferrari,LEC
420,245.65238095238095,72.68441688095665,68.0,332.0,125.9,267.5,317.0,264.0,77.38809523809523,38.188945547051716,0.0,100.0,0.14761904761904762,0.6666666666666666,0.18571428571428572,0.13095238095238096,0.33775059307247585,0.0,1.0,0.13095238095238096,8,0.031026252983293555,0.9474940334128878,10605.921428571428,1216.3636899669566,6166.0,12055.0,6.3238095238095235,1.8704854351624618,2,8,33,-0.026252983293556086,8.628526075875673,5.157517899761337,0.0,14.247974757452205,4.124105011933175,-0.8711217183770883,377.9742245856602,241.14319809069212,1.0,2020_r07_Q_ALB_lap8,ALB,2020,7,8.0,102.193,30.313,43.409,28.471,SOFT,2.0,Red Bull Racing,2020_7_Q,Belgian Grand Prix,Red Bull Racing,VER
420,247.13571428571427,71.0573613506291,69.0,329.0,129.0,271.0,316.0,260.0,80.58333333333333,35.737911097017985,0.0,100.0,0.11666666666666667,0.7119047619047619,0.17142857142857143,0.12142857142857143,0.32701420220208843,0.0,1.0,0.12142857142857143,9,0.031026252983293555,0.9427207637231504,10731.159523809523,1190.051939573575,5652.0,12326.0,6.3428571428571425,1.92250121204922,2,8,37,-0.0405727923627685,8.87881062643097,4.947494033412887,0.0,12.801577354963708,3.7517899761336517,-0.863961813842482,401.5828349361648,243.1980906921241,1.0,2020_r07_Q_BOT_lap16,BOT,2020,7,16.0,101.763,30.637,42.692,28.434,SOFT,2.0,Mercedes,2020_7_Q,Belgian Grand Prix,Mercedes,HAM
417,248.40047961630697,69.84925595496149,75.0,328.0,133.6,272.0,315.0,253.0,81.48681055155875,35.0494217504847,0.0,100.0,0.09592326139088729,0.7146282973621103,0.18944844124700239,0.10071942446043165,0.30131835392994655,0.0,1.0,0.10071942446043165,6,0.03125,0.9278846153846154,10945.918465227818,1171.0787712739088,6333.0,12689.0,6.26378896882494,1.9183972761669945,2,8,40,-0.055288461538461536,8.926166808462245,4.896634615384615,0.0,12.644537846414062,4.033653846153846,-0.6971153846153846,395.24311821672876,243.48557692307693,1.0,2020_r07_Q_HAM_lap14,HAM,2020,7,14.0,101.252,30.421,42.466,28.365,SOFT,2.0,Mercedes,2020_7_Q,Belgian Grand Prix,Mercedes,HAM
423,243.72340425531914,72.51266662184665,75.0,333.0,123.2,266.0,316.0,258.0,79.80378250591016,34.01507590028791,0.0,100.0,0.018912529550827423,0.6832151300236406,0.2978723404255319,0.12056737588652482,0.3260094197668942,0.0,1.0,0.12056737588652482,10,0.030805687203791468,0.9478672985781991,10562.03073286052,1398.5208948621573,5899.0,12358.0,6.3546099290780145,1.6910753404859755,3,8,35,-0.03317535545023697,8.888533212643429,5.151658767772512,0.0,12.590763118829983,4.151658767772512,-1.2701421800947867,387.9995751515644,241.8388625592417,1.0,2020_r07_Q_LEC_lap11,LEC,2020,7,11.0,102.996,30.45,43.925,28.621,SOFT,2.0,Ferrari,2020_7_Q,Belgian Grand Prix,Ferrari,LEC
420,246.3190476190476,72.25949735860341,73.0,329.0,129.8,268.5,318.0,256.0,78.69285714285714,37.293564762894064,0.0,100.0,0.09285714285714286,0.7071428571428572,0.2,0.11666666666666667,0.3214055250542556,0.0,1.0,0.11666666666666667,8,0.031026252983293555,0.9427207637231504,10657.542857142857,1285.9589293936579,5414.0,12241.0,6.328571428571428,1.8139325170110465,2,8,33,-0.050119331742243436,8.910231135343652,5.195704057279237,0.0,15.0996688705415,4.400954653937948,-1.5847255369928401,390.2731277142886,244.09546539379474,1.0,2020_r07_Q_VER_lap16,VER,2020,7,16.0,101.778,30.446,43.046,28.286,SOFT,2.0,Red Bull Racing,2020_7_Q,Belgian Grand Prix,Red Bull Racing,VER
424,243.17688679245282,72.25679405572696,72.0,332.0,126.60000000000001,263.5,315.0,260.0,78.36792452830188,36.58529345056928,0.0,100.0,0.07075471698113207,0.6839622641509434,0.24528301886792453,0.12028301886792453,0.3256764774095756,0.0,1.0,0.12028301886792453,8,0.030732860520094562,0.9432624113475178,10548.632075471698,1436.6668317155898,5662.0,12381.0,6.356132075471698,1.6809487756315886,3,8,34,-0.030732860520094562,8.811695221941779,5.302600472813239,0.0,13.412698234645008,4.302600472813239,-1.0803782505910164,410.4659335725113,255.69976359338062,1.0,2020_r07_Q_VET_lap11,VET,2020,7,11.0,103.261,30.533,44.008,28.72,SOFT,2.0,Ferrari,2020_7_Q,Belgian Grand Prix,Ferrari,LEC
329,259.48328267477206,71.84337126046663,66.0,340.0,142.20000000000005,274.0,332.0,274.0,79.97568389057751,37.922248982619294,0.0,100.0,0.14285714285714285,0.7537993920972644,0.1033434650455927,0.13069908814589665,0.33758440322080413,0.0,1.0,0.13069908814589665,7,0.10365853658536585,0.8932926829268293,10989.404255319148,1066.8671129476033,6284.0,12267.0,6.541033434650456,1.8327109473568501,2,8,28,-0.006097560975609756,9.057071477348758,5.487804878048781,0.0,15.735388348661129,4.121951219512195,-0.3932926829268293,389.6030924139115,253.08841463414635,1.0,2020_r08_Q_ALB_lap9,ALB,2020,8,9.0,80.064,26.759,26.911,26.394,SOFT,2.0,Red Bull Racing,2020_8_Q,Italian Grand Prix,Red Bull Racing,VER
326,263.97852760736197,68.95677240557754,70.0,338.0,148.0,283.0,328.0,268.0,83.79141104294479,34.27795056933248,0.0,100.0,0.11349693251533742,0.7791411042944786,0.10736196319018405,0.1196319018404908,0.3250294937065575,0.0,1.0,0.1196319018404908,7,0.11076923076923077,0.8923076923076924,11080.328220858895,1243.333199824467,6071.0,12763.0,6.622699386503068,1.7352384225804887,2,8,27,0.0,9.200442823481279,5.150769230769231,0.0,15.251188984210337,3.993846153846154,-0.10461538461538461,401.9160069917138,238.25230769230768,1.0,2020_r08_Q_BOT_lap17,BOT,2020,8,17.0,78.956,26.714,26.281,25.961,SOFT,2.0,Mercedes,2020_8_Q,Italian Grand Prix,Mercedes,HAM
