Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather
0 days 00:53:45.702000,LEC,16,0 days 00:01:26.964000,13.0,2.0,,,0 days 00:00:29.245000,0 days 00:00:32.935000,0 days 00:00:24.784000,0 days 00:52:47.983000,0 days 00:53:20.918000,0 days 00:53:45.702000,224.0,194.0,284.0,336.0,True,SOFT,5.0,True,Ferrari,1,,,,False,True,2023,5,Miami Grand Prix,Q,86.964,29.245,32.935,24.784,False,True
0 days 00:54:46.080000,MAG,20,0 days 00:01:27.673000,14.0,4.0,,,0 days 00:00:29.338000,0 days 00:00:33.268000,0 days 00:00:25.067000,0 days 00:53:47.745000,0 days 00:54:21.013000,0 days 00:54:46.080000,222.0,193.0,282.0,332.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,5,Miami Grand Prix,Q,87.673,29.338,33.268,25.067,False,True
0 days 00:32:57.244000,NOR,4,0 days 00:01:28.394000,7.0,2.0,,,0 days 00:00:29.471000,0 days 00:00:33.652000,0 days 00:00:25.271000,0 days 00:31:58.321000,0 days 00:32:31.973000,0 days 00:32:57.244000,224.0,193.0,278.0,334.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.394,29.471,33.652,25.271,False,True
0 days 00:55:11.329000,OCO,31,0 days 00:01:27.444000,14.0,4.0,,,0 days 00:00:29.288000,0 days 00:00:33.193000,0 days 00:00:24.963000,0 days 00:54:13.173000,0 days 00:54:46.366000,0 days 00:55:11.329000,224.0,193.0,280.0,333.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,5,Miami Grand Prix,Q,87.444,29.288,33.193,24.963,False,True
0 days 01:06:39.614000,PER,11,0 days 00:01:26.841000,18.0,5.0,,,0 days 00:00:28.942000,0 days 00:00:33.049000,0 days 00:00:24.850000,0 days 01:05:41.715000,0 days 01:06:14.764000,0 days 01:06:39.614000,223.0,195.0,284.0,340.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,5,Miami Grand Prix,Q,86.841,28.942,33.049,24.85,False,True
0 days 00:33:34.107000,PIA,81,0 days 00:01:28.484000,8.0,2.0,,,0 days 00:00:29.756000,0 days 00:00:33.681000,0 days 00:00:25.047000,0 days 00:32:35.379000,0 days 00:33:09.060000,0 days 00:33:34.107000,219.0,194.0,281.0,337.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.484,29.756,33.681,25.047,False,True
0 days 00:55:22.320000,RUS,63,0 days 00:01:27.743000,14.0,4.0,,,0 days 00:00:29.439000,0 days 00:00:33.165000,0 days 00:00:25.139000,0 days 00:54:24.016000,0 days 00:54:57.181000,0 days 00:55:22.320000,223.0,194.0,279.0,336.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,5,Miami Grand Prix,Q,87.743,29.439,33.165,25.139,False,True
0 days 00:48:01.783000,SAI,55,0 days 00:01:27.148000,10.0,2.0,,,0 days 00:00:29.123000,0 days 00:00:33.113000,0 days 00:00:24.912000,0 days 00:47:03.758000,0 days 00:47:36.871000,0 days 00:48:01.783000,225.0,195.0,282.0,332.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,5,Miami Grand Prix,Q,87.148,29.123,33.113,24.912,False,True
0 days 00:32:33.215000,SAR,2,0 days 00:01:28.577000,9.0,2.0,,,0 days 00:00:29.832000,0 days 00:00:33.759000,0 days 00:00:24.986000,0 days 00:31:34.470000,0 days 00:32:08.229000,0 days 00:32:33.215000,219.0,191.0,284.0,338.0,True,SOFT,4.0,True,Williams,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.577,29.832,33.759,24.986,False,True
0 days 00:33:05.394000,STR,18,0 days 00:01:28.476000,7.0,1.0,,,0 days 00:00:29.768000,0 days 00:00:33.756000,0 days 00:00:24.952000,0 days 00:32:06.686000,0 days 00:32:40.442000,0 days 00:33:05.394000,221.0,193.0,281.0,335.0,True,SOFT,7.0,True,Aston Martin,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.476,29.768,33.756,24.952,False,True
0 days 00:33:10.333000,TSU,22,0 days 00:01:28.429000,9.0,2.0,,,0 days 00:00:29.609000,0 days 00:00:33.691000,0 days 00:00:25.129000,0 days 00:32:11.513000,0 days 00:32:45.204000,0 days 00:33:10.333000,221.0,190.0,281.0,334.0,True,SOFT,4.0,True,AlphaTauri,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.429,29.609,33.691,25.129,False,True
0 days 00:54:53.192000,VER,1,0 days 00:01:26.814000,11.0,3.0,,,0 days 00:00:29.073000,0 days 00:00:32.956000,0 days 00:00:24.785000,0 days 00:53:55.451000,0 days 00:54:28.407000,0 days 00:54:53.192000,225.0,194.0,284.0,341.0,True,SOFT,5.0,False,Red Bull Racing,1,,,,False,True,2023,5,Miami Grand Prix,Q,86.814,29.073,32.956,24.785,False,True
0 days 00:51:46.124000,ZHO,24,0 days 00:01:28.091000,15.0,4.0,,,0 days 00:00:29.408000,0 days 00:00:33.521000,0 days 00:00:25.162000,0 days 00:50:47.441000,0 days 00:51:20.962000,0 days 00:51:46.124000,223.0,192.0,277.0,328.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,5,Miami Grand Prix,Q,88.091,29.408,33.521,25.162,False,True
0 days 01:04:15.536000,ALB,23,0 days 00:01:12.527000,18.0,5.0,,,0 days 00:00:19.019000,0 days 00:00:34.347000,0 days 00:00:19.161000,0 days 01:03:22.028000,0 days 01:03:56.375000,0 days 01:04:15.536000,213.0,203.0,271.0,283.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.527,19.019,34.347,19.161,False,True
0 days 01:22:59.713000,ALO,14,0 days 00:01:11.449000,24.0,6.0,,,0 days 00:00:18.496000,0 days 00:00:33.844000,0 days 00:00:19.109000,0 days 01:22:06.760000,0 days 01:22:40.604000,0 days 01:22:59.713000,223.0,206.0,269.0,280.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.449,18.496,33.844,19.109,False,True
0 days 01:03:51.666000,BOT,77,0 days 00:01:12.625000,21.0,4.0,,,0 days 00:00:18.914000,0 days 00:00:34.446000,0 days 00:00:19.265000,0 days 01:02:57.955000,0 days 01:03:32.401000,0 days 01:03:51.666000,220.0,202.0,268.0,278.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.625,18.914,34.446,19.265,False,True
0 days 01:03:55.875000,DEV,21,0 days 00:01:12.428000,19.0,5.0,,,0 days 00:00:18.900000,0 days 00:00:34.307000,0 days 00:00:19.221000,0 days 01:03:02.347000,0 days 01:03:36.654000,0 days 01:03:55.875000,220.0,203.0,270.0,280.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.428,18.9,34.307,19.221,False,True
0 days 01:20:55.200000,GAS,10,0 days 00:01:11.933000,24.0,6.0,,,0 days 00:00:18.841000,0 days 00:00:34.003000,0 days 00:00:19.089000,0 days 01:20:02.108000,0 days 01:20:36.111000,0 days 01:20:55.200000,221.0,203.0,266.0,280.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.933,18.841,34.003,19.089,False,True
0 days 01:19:57.591000,HAM,44,0 days 00:01:11.725000,29.0,8.0,,,0 days 00:00:18.757000,0 days 00:00:33.929000,0 days 00:00:19.039000,0 days 01:19:04.623000,0 days 01:19:38.552000,0 days 01:19:57.591000,220.0,203.0,269.0,280.0,True,SOFT,5.0,False,Mercedes,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.725,18.757,33.929,19.039,False,True
0 days 00:38:57.080000,HUL,27,0 days 00:01:13.279000,6.0,2.0,,,0 days 00:00:19.108000,0 days 00:00:34.707000,0 days 00:00:19.464000,0 days 00:38:02.909000,0 days 00:38:37.616000,0 days 00:38:57.080000,215.0,199.0,270.0,282.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,6,Monaco Grand Prix,Q,73.279,19.108,34.707,19.464,False,True
0 days 01:22:29.876000,LEC,16,0 days 00:01:11.471000,25.0,6.0,,,0 days 00:00:18.651000,0 days 00:00:33.870000,0 days 00:00:18.950000,0 days 01:21:37.056000,0 days 01:22:10.926000,0 days 01:22:29.876000,222.0,199.0,268.0,281.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.471,18.651,33.87,18.95,False,True
0 days 00:38:38.924000,MAG,20,0 days 00:01:13.270000,6.0,2.0,,,0 days 00:00:19.140000,0 days 00:00:34.574000,0 days 00:00:19.556000,0 days 00:37:44.794000,0 days 00:38:19.368000,0 days 00:38:38.924000,216.0,201.0,267.0,280.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,6,Monaco Grand Prix,Q,73.27,19.14,34.574,19.556,False,True
0 days 01:20:48.133000,NOR,4,0 days 00:01:12.254000,21.0,5.0,,,0 days 00:00:18.923000,0 days 00:00:34.258000,0 days 00:00:19.073000,0 days 01:19:54.802000,0 days 01:20:29.060000,0 days 01:20:48.133000,221.0,203.0,269.0,279.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.254,18.923,34.258,19.073,False,True
0 days 01:20:21.957000,OCO,31,0 days 00:01:11.553000,25.0,6.0,,,0 days 00:00:18.728000,0 days 00:00:33.903000,0 days 00:00:18.922000,0 days 01:19:29.132000,0 days 01:20:03.035000,0 days 01:20:21.957000,216.0,206.0,267.0,278.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.553,18.728,33.903,18.922,False,True
0 days 00:17:20.054000,PER,11,0 days 00:01:13.850000,2.0,1.0,,,0 days 00:00:19.475000,0 days 00:00:34.813000,0 days 00:00:19.562000,0 days 00:16:25.679000,0 days 00:17:00.492000,0 days 00:17:20.054000,210.0,199.0,268.0,281.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,6,Monaco Grand Prix,Q,73.85,19.475,34.813,19.562,False,True
0 days 00:52:29.513000,PIA,81,0 days 00:01:12.395000,14.0,3.0,,,0 days 00:00:18.983000,0 days 00:00:34.302000,0 days 00:00:19.110000,0 days 00:51:36.101000,0 days 00:52:10.403000,0 days 00:52:29.513000,219.0,203.0,272.0,282.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.395,18.983,34.302,19.11,False,True
0 days 01:17:20.440000,RUS,63,0 days 00:01:11.964000,25.0,6.0,,,0 days 00:00:18.689000,0 days 00:00:34.101000,0 days 00:00:19.174000,0 days 01:16:27.165000,0 days 01:17:01.266000,0 days 01:17:20.440000,219.0,207.0,268.0,279.0,True,SOFT,3.0,True,Mercedes,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.964,18.689,34.101,19.174,False,True
0 days 01:22:40.550000,SAI,55,0 days 00:01:11.630000,27.0,7.0,,,0 days 00:00:18.839000,0 days 00:00:33.856000,0 days 00:00:18.935000,0 days 01:21:47.759000,0 days 01:22:21.615000,0 days 01:22:40.550000,219.0,206.0,270.0,281.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.63,18.839,33.856,18.935,False,True
0 days 00:41:31.312000,SAR,2,0 days 00:01:13.113000,12.0,3.0,,,0 days 00:00:19.073000,0 days 00:00:34.617000,0 days 00:00:19.423000,0 days 00:40:37.272000,0 days 00:41:11.889000,0 days 00:41:31.312000,218.0,200.0,271.0,283.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,6,Monaco Grand Prix,Q,73.113,19.073,34.617,19.423,False,True
0 days 01:02:14.913000,STR,18,0 days 00:01:12.623000,18.0,4.0,,,0 days 00:00:18.871000,0 days 00:00:34.172000,0 days 00:00:19.580000,0 days 01:01:21.161000,0 days 01:01:55.333000,0 days 01:02:14.913000,220.0,201.0,265.0,279.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.623,18.871,34.172,19.58,False,True
0 days 01:23:59.888000,TSU,22,0 days 00:01:12.082000,28.0,7.0,,,0 days 00:00:18.746000,0 days 00:00:34.231000,0 days 00:00:19.105000,0 days 01:23:06.552000,0 days 01:23:40.783000,0 days 01:23:59.888000,224.0,204.0,267.0,279.0,True,SOFT,3.0,True,AlphaTauri,1,,,,False,True,2023,6,Monaco Grand Prix,Q,72.082,18.746,34.231,19.105,False,True
0 days 01:24:07.271000,VER,1,0 days 00:01:11.365000,29.0,6.0,,,0 days 00:00:18.642000,0 days 00:00:33.902000,0 days 00:00:18.821000,0 days 01:23:14.548000,0 days 01:23:48.450000,0 days 01:24:07.271000,217.0,202.0,270.0,281.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,6,Monaco Grand Prix,Q,71.365,18.642,33.902,18.821,False,True
0 days 00:41:12.647000,ZHO,24,0 days 00:01:13.523000,12.0,2.0,,,0 days 00:00:19.070000,0 days 00:00:34.772000,0 days 00:00:19.681000,0 days 00:40:18.194000,0 days 00:40:52.966000,0 days 00:41:12.647000,213.0,201.0,267.0,280.0,True,SOFT,7.0,True,Alfa Romeo,1,,,,False,True,2023,6,Monaco Grand Prix,Q,73.523,19.07,34.772,19.681,False,True
0 days 01:17:06.541000,ALB,23,0 days 00:01:05.340000,20.0,7.0,,,0 days 00:00:16.375000,0 days 00:00:29.225000,0 days 00:00:19.740000,0 days 01:16:17.576000,0 days 01:16:46.801000,0 days 01:17:06.541000,324.0,245.0,288.0,316.0,False,SOFT,2.0,True,Williams,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.34,16.375,29.225,19.74,False,True
0 days 01:20:24.228000,ALO,14,0 days 00:01:04.911000,26.0,8.0,,,0 days 00:00:16.399000,0 days 00:00:28.919000,0 days 00:00:19.593000,0 days 01:19:35.716000,0 days 01:20:04.635000,0 days 01:20:24.228000,320.0,246.0,285.0,314.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.911,16.399,28.919,19.593,False,True
0 days 01:00:55.802000,BOT,77,0 days 00:01:05.513000,13.0,5.0,,,0 days 00:00:16.518000,0 days 00:00:29.179000,0 days 00:00:19.816000,0 days 01:00:06.807000,0 days 01:00:35.986000,0 days 01:00:55.802000,323.0,246.0,286.0,317.0,False,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.513,16.518,29.179,19.816,False,True
0 days 00:38:50.228000,DEV,21,0 days 00:01:05.974000,9.0,3.0,,,0 days 00:00:16.775000,0 days 00:00:29.322000,0 days 00:00:19.877000,0 days 00:38:01.029000,0 days 00:38:30.351000,0 days 00:38:50.228000,317.0,246.0,284.0,313.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.974,16.775,29.322,19.877,False,True
0 days 01:01:00.686000,GAS,10,0 days 00:01:05.084000,14.0,5.0,,,0 days 00:00:16.398000,0 days 00:00:29.028000,0 days 00:00:19.658000,0 days 01:00:12,0 days 01:00:41.028000,0 days 01:01:00.686000,322.0,249.0,286.0,315.0,False,SOFT,2.0,True,Alpine,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.084,16.398,29.028,19.658,False,True
0 days 01:21:11.463000,HAM,44,0 days 00:01:04.819000,24.0,7.0,,,0 days 00:00:16.312000,0 days 00:00:28.975000,0 days 00:00:19.532000,0 days 01:20:22.956000,0 days 01:20:51.931000,0 days 01:21:11.463000,321.0,247.0,286.0,314.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.819,16.312,28.975,19.532,False,True
0 days 01:20:30.182000,HUL,27,0 days 00:01:05.090000,23.0,6.0,,,0 days 00:00:16.392000,0 days 00:00:28.940000,0 days 00:00:19.758000,0 days 01:19:41.484000,0 days 01:20:10.424000,0 days 01:20:30.182000,323.0,245.0,285.0,315.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.09,16.392,28.94,19.758,False,True
0 days 01:21:01.922000,LEC,16,0 days 00:01:04.439000,25.0,6.0,,,0 days 00:00:16.336000,0 days 00:00:28.686000,0 days 00:00:19.417000,0 days 01:20:13.819000,0 days 01:20:42.505000,0 days 01:21:01.922000,324.0,247.0,288.0,318.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.439,16.336,28.686,19.417,False,True
0 days 00:33:30.840000,MAG,20,0 days 00:01:05.793000,6.0,2.0,,,0 days 00:00:16.725000,0 days 00:00:29.227000,0 days 00:00:19.841000,0 days 00:32:41.772000,0 days 00:33:10.999000,0 days 00:33:30.840000,319.0,242.0,284.0,315.0,False,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.793,16.725,29.227,19.841,False,True
0 days 01:20:47.564000,NOR,4,0 days 00:01:04.658000,22.0,7.0,,,0 days 00:00:16.358000,0 days 00:00:28.808000,0 days 00:00:19.492000,0 days 01:19:59.264000,0 days 01:20:28.072000,0 days 01:20:47.564000,323.0,248.0,285.0,315.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.658,16.358,28.808,19.492,False,True
0 days 01:00:33.894000,OCO,31,0 days 00:01:05.295000,14.0,5.0,,,0 days 00:00:16.475000,0 days 00:00:29.124000,0 days 00:00:19.696000,0 days 00:59:45.074000,0 days 01:00:14.198000,0 days 01:00:33.894000,322.0,248.0,284.0,314.0,False,SOFT,2.0,True,Alpine,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.295,16.475,29.124,19.696,False,True
0 days 01:00:13.666000,PER,11,0 days 00:01:04.990000,18.0,5.0,,,0 days 00:00:16.438000,0 days 00:00:28.839000,0 days 00:00:19.713000,0 days 00:59:25.114000,0 days 00:59:53.953000,0 days 01:00:13.666000,325.0,242.0,290.0,318.0,False,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.99,16.438,28.839,19.713,False,True
0 days 01:01:05.205000,PIA,81,0 days 00:01:05.213000,18.0,4.0,,,0 days 00:00:16.519000,0 days 00:00:29.081000,0 days 00:00:19.613000,0 days 01:00:16.511000,0 days 01:00:45.592000,0 days 01:01:05.205000,321.0,247.0,285.0,314.0,False,SOFT,2.0,True,McLaren,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.213,16.519,29.081,19.613,False,True
0 days 00:55:41.478000,RUS,63,0 days 00:01:05.408000,17.0,5.0,,,0 days 00:00:16.515000,0 days 00:00:29.097000,0 days 00:00:19.796000,0 days 00:54:52.585000,0 days 00:55:21.682000,0 days 00:55:41.478000,321.0,245.0,287.0,315.0,False,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.408,16.515,29.097,19.796,False,True
0 days 01:20:44.923000,SAI,55,0 days 00:01:04.581000,24.0,7.0,,,0 days 00:00:16.304000,0 days 00:00:28.785000,0 days 00:00:19.492000,0 days 01:19:56.646000,0 days 01:20:25.431000,0 days 01:20:44.923000,323.0,247.0,286.0,317.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.581,16.304,28.785,19.492,False,True
0 days 00:38:28.851000,SAR,2,0 days 00:01:05.948000,8.0,3.0,,,0 days 00:00:16.463000,0 days 00:00:29.383000,0 days 00:00:20.102000,0 days 00:37:39.366000,0 days 00:38:08.749000,0 days 00:38:28.851000,327.0,245.0,289.0,319.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.948,16.463,29.383,20.102,False,True
0 days 01:20:35.983000,STR,18,0 days 00:01:04.893000,24.0,6.0,,,0 days 00:00:16.388000,0 days 00:00:28.969000,0 days 00:00:19.536000,0 days 01:19:47.478000,0 days 01:20:16.447000,0 days 01:20:35.983000,322.0,246.0,285.0,315.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.893,16.388,28.969,19.536,False,True
0 days 00:31:48.273000,TSU,22,0 days 00:01:05.784000,6.0,2.0,,,0 days 00:00:16.600000,0 days 00:00:29.332000,0 days 00:00:19.852000,0 days 00:30:59.089000,0 days 00:31:28.421000,0 days 00:31:48.273000,318.0,245.0,282.0,313.0,True,SOFT,2.0,True,AlphaTauri,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.784,16.6,29.332,19.852,False,True
0 days 01:20:15.994000,VER,1,0 days 00:01:04.391000,23.0,6.0,,,0 days 00:00:16.300000,0 days 00:00:28.732000,0 days 00:00:19.359000,0 days 01:19:27.903000,0 days 01:19:56.635000,0 days 01:20:15.994000,324.0,249.0,290.0,317.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,9,Austrian Grand Prix,Q,64.391,16.3,28.732,19.359,False,True
0 days 00:39:23.312000,ZHO,24,0 days 00:01:05.818000,8.0,3.0,,,0 days 00:00:16.687000,0 days 00:00:29.239000,0 days 00:00:19.892000,0 days 00:38:34.181000,0 days 00:39:03.420000,0 days 00:39:23.312000,323.0,245.0,284.0,316.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,9,Austrian Grand Prix,Q,65.818,16.687,29.239,19.892,False,True
0 days 00:31:56.710000,ALB,23,0 days 00:01:18.917000,7.0,2.0,,,0 days 00:00:28.395000,0 days 00:00:27.989000,0 days 00:00:22.533000,0 days 00:31:06.188000,0 days 00:31:34.177000,0 days 00:31:56.710000,280.0,247.0,257.0,301.0,True,HARD,2.0,True,Williams,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,78.917,28.395,27.989,22.533,False,True
0 days 01:14:17.789000,ALO,14,0 days 00:01:17.035000,20.0,6.0,,,0 days 00:00:27.921000,0 days 00:00:27.279000,0 days 00:00:21.835000,0 days 01:13:28.675000,0 days 01:13:55.954000,0 days 01:14:17.789000,282.0,254.0,258.0,303.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,77.035,27.921,27.279,21.835,False,True
0 days 01:14:39.722000,BOT,77,0 days 00:01:17.034000,19.0,6.0,,,0 days 00:00:27.967000,0 days 00:00:27.305000,0 days 00:00:21.762000,0 days 01:13:50.655000,0 days 01:14:17.960000,0 days 01:14:39.722000,281.0,251.0,259.0,304.0,True,SOFT,2.0,True,Alfa Romeo,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,77.034,27.967,27.305,21.762,False,True
0 days 00:54:30.705000,GAS,10,0 days 00:01:18.045000,15.0,5.0,,,0 days 00:00:28.176000,0 days 00:00:27.837000,0 days 00:00:22.032000,0 days 00:53:40.836000,0 days 00:54:08.673000,0 days 00:54:30.705000,284.0,253.0,258.0,303.0,False,MEDIUM,2.0,True,Alpine,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,78.045,28.176,27.837,22.032,False,True
0 days 01:14:58.766000,HAM,44,0 days 00:01:16.609000,19.0,6.0,,,0 days 00:00:27.817000,0 days 00:00:27.124000,0 days 00:00:21.668000,0 days 01:14:09.974000,0 days 01:14:37.098000,0 days 01:14:58.766000,279.0,252.0,256.0,302.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,76.609,27.817,27.124,21.668,False,True
0 days 01:13:25.121000,HUL,27,0 days 00:01:17.186000,19.0,6.0,,,0 days 00:00:27.947000,0 days 00:00:27.455000,0 days 00:00:21.784000,0 days 01:12:35.882000,0 days 01:13:03.337000,0 days 01:13:25.121000,281.0,253.0,259.0,301.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,77.186,27.947,27.455,21.784,False,True
0 days 01:13:56.094000,LEC,16,0 days 00:01:16.992000,20.0,6.0,,,0 days 00:00:27.863000,0 days 00:00:27.278000,0 days 00:00:21.851000,0 days 01:13:06.965000,0 days 01:13:34.243000,0 days 01:13:56.094000,282.0,250.0,257.0,303.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,76.992,27.863,27.278,21.851,False,True
0 days 00:32:20.073000,MAG,20,0 days 00:01:19.206000,7.0,2.0,,,0 days 00:00:28.353000,0 days 00:00:28.488000,0 days 00:00:22.365000,0 days 00:31:29.220000,0 days 00:31:57.708000,0 days 00:32:20.073000,281.0,245.0,258.0,303.0,True,HARD,2.0,True,Haas F1 Team,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,79.206,28.353,28.488,22.365,False,True
0 days 01:14:28.875000,NOR,4,0 days 00:01:16.694000,19.0,5.0,,,0 days 00:00:27.878000,0 days 00:00:27.123000,0 days 00:00:21.693000,0 days 01:13:40.059000,0 days 01:14:07.182000,0 days 01:14:28.875000,280.0,257.0,257.0,303.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,76.694,27.878,27.123,21.693,False,True
0 days 00:54:37.698000,OCO,31,0 days 00:01:17.841000,15.0,5.0,,,0 days 00:00:28.036000,0 days 00:00:27.720000,0 days 00:00:22.085000,0 days 00:53:47.893000,0 days 00:54:15.613000,0 days 00:54:37.698000,284.0,253.0,258.0,305.0,True,MEDIUM,2.0,True,Alpine,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,77.841,28.036,27.72,22.085,False,True
0 days 01:13:45.671000,PER,11,0 days 00:01:17.045000,22.0,6.0,,,0 days 00:00:28.028000,0 days 00:00:27.289000,0 days 00:00:21.728000,0 days 01:12:56.654000,0 days 01:13:23.943000,0 days 01:13:45.671000,280.0,253.0,259.0,300.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,77.045,28.028,27.289,21.728,False,True
0 days 01:14:23.324000,PIA,81,0 days 00:01:16.905000,19.0,6.0,,,0 days 00:00:28.052000,0 days 00:00:27.033000,0 days 00:00:21.820000,0 days 01:13:34.471000,0 days 01:14:01.504000,0 days 01:14:23.324000,279.0,256.0,258.0,303.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,76.905,28.052,27.033,21.82,False,True
0 days 00:53:59.529000,RIC,3,0 days 00:01:18.002000,14.0,5.0,,,0 days 00:00:28.163000,0 days 00:00:27.861000,0 days 00:00:21.978000,0 days 00:53:09.690000,0 days 00:53:37.551000,0 days 00:53:59.529000,280.0,250.0,257.0,299.0,True,MEDIUM,2.0,True,AlphaTauri,1,,,,False,True,2023,11,Hungarian Grand Prix,Q,78.002,28.163,27.861,21.978,False,True
